variant,depth,beam_index,rule_id,objective_vector_raw,objective_vector_norm
Delta,18,4,000000000000000000000000000003eb,"-0.002098352|0.004021168|0.001890500|-0.000680000","-0.915477565|1.079423530|0.000000000|-1.264559068"
Delta,19,0,000000000000000000000000000003e9,"0.029670330|0.000000000|0.001278938|0.000480000","14.592917571|0.000000000|-2.484963677|0.554016620"
Delta,19,1,000000000000000000000000000003e9,"0.004285714|0.000000000|0.002217861|0.000080000","2.278893977|0.000000000|0.996292289|-0.554016620"
Delta,19,2,000000000000000000000000000003eb,"0.001198352|0.003872141|0.001278938|-0.000680000","0.781220847|1.284353326|-2.484963677|-2.659279778"
Delta,19,3,000000000000000000000000000003fb,"0.002098352|-0.004021153|0.001680445|0.000680000","1.217808957|-1.333779095|-0.996292289|1.108033241"
Delta,19,4,000000000000000000000000000003ee,"-0.002057143|0.002155572|0.001680445|-0.000680000","-0.798012698|0.714983292|-0.996292289|-2.659279778"
Delta,20,0,000000000000000000000000000003e9,"0.030000000|0.000000000|0.001144313|0.000560000","19.620385077|0.000000000|-0.745555240|0.931780366"
Delta,20,1,000000000000000000000000000003f4,"-0.001552941|0.009027809|0.001503556|-0.000680000","-1.015643463|3.333162619|0.000000000|-1.131447587"
Delta,20,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.001984402|0.000000000","0.000000000|0.000000000|0.997924649|0.000000000"
Delta,20,3,000000000000000000000000000003ea,"0.000000000|0.000000000|0.001984402|0.000000000","0.000000000|0.000000000|0.997924649|0.000000000"
Delta,20,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.001984402|0.000000000","0.000000000|0.000000000|0.997924649|0.000000000"
Delta,21,0,000000000000000000000000000003e9,"0.006617647|0.000000000|0.001353200|0.000160000","12.157046424|0.000000000|0.000000000|0.000000000"
Delta,21,1,000000000000000000000000000003f2,"0.006617647|0.000000000|0.001353200|0.000160000","12.157046424|0.000000000|0.000000000|0.000000000"
Delta,21,2,000000000000000000000000000003e9,"0.004285714|0.000000000|0.001785962|0.000080000","8.676741142|0.000000000|0.997694586|-0.181405896"
Delta,21,3,000000000000000000000000000003f4,"-0.001185294|0.004895300|0.001353200|-0.000680000","0.511505991|1.446590646|0.000000000|-1.904761905"
Delta,21,4,000000000000000000000000000003ee,"-0.002592857|0.002707481|0.001785962|-0.000680000","-1.589218820|0.800077116|0.997694586|-1.904761905"
Delta,22,0,000000000000000000000000000003e9,"0.008823529|0.000000000|0.001224324|0.000240000","10.637934475|0.000000000|0.000000000|0.356506239"
Delta,22,1,000000000000000000000000000003f2,"0.008823529|0.000000000|0.001224324|0.000240000","10.637934475|0.000000000|0.000000000|0.356506239"
Delta,22,2,000000000000000000000000000003ed,"-0.001920588|0.011455551|0.000241492|-0.000680000","-1.099187278|3.493862856|-2.503734875|-1.283422460"
Delta,22,3,000000000000000000000000000003f4,"-0.001994118|0.009180322|0.001615870|-0.000680000","-1.179512502|2.799934079|0.997452529|-1.283422460"
Delta,22,4,000000000000000000000000000003e9,"0.000000000|0.000000000|0.001615870|0.000000000","0.998907577|0.000000000|0.997452529|-0.071301248"
Delta,23,0,000000000000000000000000000003f2,"0.006617647|0.000000000|0.001468973|0.000160000","21.716929951|1.203916590|0.000000000|-439.999999951"
Delta,23,1,000000000000000000000000000003e9,"0.006617647|0.000000000|0.001468973|0.000160000","21.716929951|1.203916590|0.000000000|-439.999999951"
Delta,23,2,000000000000000000000000000003ed,"-0.001533591|0.005869150|0.001157696|-0.000680000","-0.394295936|3.462303749|-311.276920086|-1279.999999858"
Delta,23,3,000000000000000000000000000003f4,"-0.001552941|0.004499584|0.001468973|-0.000680000","-0.446784745|2.935309284|0.000000000|-1279.999999858"
Delta,23,4,000000000000000000000000000003fb,"-0.001020588|-0.003277764|0.001113022|0.000600000","0.997287378|-0.057332365|-355.951083260|0.000000000"
Delta,24,0,000000000000000000000000000003e9,"0.008823529|0.000000000|0.001341236|0.000240000","28.587598989|0.000000000|0.000000000|0.000000000"
Delta,24,1,000000000000000000000000000003f2,"0.008823529|0.000000000|0.001341236|0.000240000","28.587598989|0.000000000|0.000000000|0.000000000"
Delta,24,2,000000000000000000000000000003ed,"-0.002288235|0.012377217|0.000443868|-0.000680000","-3.028020754|2.766577732|-897.367973333|-2.548476454"
Delta,24,3,000000000000000000000000000003ed,"-0.001920588|0.010796562|0.001016237|-0.000680000","-1.981977220|2.413266776|-324.998815151|-2.548476454"
Delta,24,4,000000000000000000000000000003ee,"-0.001239474|0.004900441|0.001057027|-0.000680000","-0.044043938|1.095355225|-284.209361818|-2.548476454"
Delta,25,0,000000000000000000000000000003e9,"0.002941176|0.000000000|0.001266857|0.000080000","4.763562445|0.000000000|0.973951775|0.000000000"
Delta,25,1,000000000000000000000000000003f2,"0.002941176|0.000000000|0.001266857|0.000080000","4.763562445|0.000000000|0.973951775|0.000000000"
Delta,25,2,000000000000000000000000000003f2,"0.007105263|0.000000000|-0.011002329|0.000240000","9.778848013|0.000000000|-318.616564731|0.307101727"
Delta,25,3,000000000000000000000000000003ed,"-0.001843189|0.006346807|0.001266857|-0.000680000","-0.998795586|1.418649605|0.973951775|-1.458733205"
Delta,25,4,000000000000000000000000000003ed,"-0.001533591|0.005517364|0.000931551|-0.000680000","-0.625911900|1.233250950|-7.760171984|-1.458733205"
Delta,26,0,000000000000000000000000000003e9,"0.005263158|0.000000000|0.001165508|0.000160000","8.475692481|-0.999603957|0.000000000|839.999999907"
Delta,26,1,000000000000000000000000000003f2,"0.005263158|0.000000000|0.001165508|0.000160000","8.475692481|-0.999603957|0.000000000|839.999999907"
Delta,26,2,000000000000000000000000000003ee,"-0.001502632|0.005226448|0.001165508|-0.000680000","-0.168101795|1.070292056|0.000000000|-0.000000000"
Delta,26,3,000000000000000000000000000003ee,"-0.001239474|0.004695177|0.000857027|-0.000680000","0.168101795|0.859886080|-2.983834186|-0.000000000"
Delta,26,4,000000000000000000000000000003ed,"-0.002152786|0.006346807|0.000339930|-0.000680000","-0.998722426|1.514001807|-7.985535399|0.000000000"
Delta,27,0,000000000000000000000000000003e9,"0.002631579|0.000000000|0.001107607|0.000080000","7.564904159|0.000000000|0.969468465|0.000000000"
Delta,27,1,000000000000000000000000000003f2,"0.002631579|0.000000000|0.001107607|0.000080000","7.564904159|0.000000000|0.969468465|0.000000000"
Delta,27,2,000000000000000000000000000003f2,"0.007105263|0.000000000|-0.009974550|0.000240000","17.460605521|0.000000000|-337.385784859|0.307101727"
Delta,27,3,000000000000000000000000000003ee,"-0.001765789|0.005226448|0.001107607|-0.000680000","-2.161988180|1.230112918|0.969468465|-1.458733205"
Delta,27,4,000000000000000000000000000003ee,"-0.001013910|0.001918033|0.000791102|-0.000680000","-0.498845094|0.451434091|-8.693918700|-1.458733205"
Delta,28,0,000000000000000000000000000003f2,"0.008571429|0.000000000|-0.009908628|0.000320000","8.733696890|-0.394415891|-28.708210239|1000.000000000"
Delta,28,1,000000000000000000000000000003ee,"-0.002028947|0.005226448|0.001025562|-0.000680000","-1.103736656|1.008732713|0.000000000|0.000000000"
Delta,28,2,000000000000000000000000000003ee,"-0.002028947|0.005226448|0.001025562|-0.000680000","-1.103736656|1.008732713|0.000000000|0.000000000"
Delta,28,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.001405435|0.000000000","0.779180989|-0.394415891|0.997374455|680.000000000"
Delta,28,4,000000000000000000000000000003f2,"0.004736842|0.000000000|-0.009615568|0.000160000","5.175097671|-0.394415891|-27.938767159|840.000000000"
Delta,29,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.001332348|0.000000000","8.724393380|-0.999434151|0.997375606|679.999999924"
Delta,29,1,000000000000000000000000000003ed,"-0.001618831|0.003030658|0.000323097|-0.000680000","0.000000000|0.715459488|-1.651297039|0.000000000"
Delta,29,2,000000000000000000000000000003ee,"-0.001690602|0.002063453|0.000952307|-0.000680000","-0.386793044|0.168168077|0.000000000|-0.000000000"
Delta,29,3,000000000000000000000000000003ee,"-0.001690602|0.002063453|0.000952307|-0.000680000","-0.386793044|0.168168077|0.000000000|-0.000000000"
Delta,29,4,000000000000000000000000000003ee,"-0.001916165|0.002063453|0.001332348|-0.000680000","-1.602428324|0.168168077|0.997375606|-0.000000000"
Delta,30,0,000000000000000000000000000003f2,"0.001948052|0.000000000|0.001012520|0.000080000","1.101528883|0.000000000|0.000000000|0.000000000"
Delta,30,1,000000000000000000000000000003e9,"0.001948052|0.000000000|0.001012520|0.000080000","1.101528883|0.000000000|0.000000000|0.000000000"
Delta,30,2,000000000000000000000000000003ea,"0.000000000|0.000000000|0.001240462|0.000000000","0.000000000|0.000000000|0.995632081|-0.987654321"
Delta,30,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.001240462|0.000000000","0.000000000|0.000000000|0.995632081|-0.987654321"
Delta,30,4,000000000000000000000000000003ed,"-0.001381677|0.002783939|0.001012520|-0.000680000","-0.781271334|1.148160013|0.000000000|-9.382716049"
Delta,31,0,000000000000000000000000000003f2,"0.003557312|0.000000000|0.000945018|0.000160000","3.750120386|0.000000000|0.000000000|0.000000000"
Delta,31,1,000000000000000000000000000003e9,"0.003557312|0.000000000|0.000945018|0.000160000","3.750120386|0.000000000|0.000000000|0.000000000"
Delta,31,2,000000000000000000000000000003e9,"0.002142857|0.000000000|0.001157764|0.000080000","2.387108806|0.000000000|1.981373328|-0.181405896"
Delta,31,3,000000000000000000000000000003eb,"-0.001618831|0.005826518|0.001157764|-0.000680000","-1.237767440|1.776066492|1.981373328|-1.904761905"
Delta,31,4,000000000000000000000000000003eb,"-0.001191107|0.001391754|0.000945018|-0.000680000","-0.825599268|0.424240838|0.000000000|-1.904761905"
Delta,32,0,000000000000000000000000000003e9,"0.004891304|0.000000000|0.000884049|0.000240000","7.954532857|0.000000000|-0.990050755|0.099750623"
Delta,32,1,000000000000000000000000000003e9,"0.003896104|0.000000000|0.001083070|0.000160000","6.451553761|0.000000000|0.990050755|-0.099750623"
Delta,32,2,000000000000000000000000000003eb,"-0.001813636|0.005826518|0.001083070|-0.000680000","-2.171453033|1.642526485|0.990050755|-2.194513716"
Delta,32,3,000000000000000000000000000003eb,"-0.001036957|0.003431872|0.000884049|-0.000680000","-0.998489772|0.967462891|-0.990050755|-2.194513716"
Delta,32,4,000000000000000000000000000003ed,"-0.001381677|0.002499744|0.001083070|-0.000680000","-1.519096149|0.704691250|0.990050755|-2.194513716"
Delta,33,0,000000000000000000000000000003e9,"0.006000000|0.000000000|0.000828796|0.000320000","10.400866172|-0.418262575|-186.581515981|1.171366594"
Delta,33,1,000000000000000000000000000003f2,"0.005335968|0.000000000|0.001015378|0.000240000","9.376003670|-0.418262575|0.000000000|0.997830803"
Delta,33,2,000000000000000000000000000003e9,"0.005335968|0.000000000|0.001015378|0.000240000","9.376003670|-0.418262575|0.000000000|0.997830803"
Delta,33,3,000000000000000000000000000003ee,"-0.001428261|0.003492042|0.000828796|-0.000680000","-1.063868013|1.723494419|-186.581515981|-0.997830803"
Delta,33,4,000000000000000000000000000003eb,"-0.000911538|0.002123088|0.000828796|-0.000680000","-0.266361684|0.883880200|-186.581515981|-0.997830803"
Delta,34,0,000000000000000000000000000003e9,"0.006923077|0.000000000|0.000778566|0.000400000","117.951738972|0.000000000|-175.273545315|0.665557404"
Delta,34,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000953840|0.000000000","0.983104531|0.000000000|0.000000000|0.000000000"
Delta,34,2,000000000000000000000000000003ea,"0.000000000|0.000000000|0.000953840|0.000000000","0.983104531|0.000000000|0.000000000|0.000000000"
Delta,34,3,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000953840|0.000000000","0.983104531|0.000000000|0.000000000|0.000000000"
Delta,34,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000953840|0.000000000","0.983104531|0.000000000|0.000000000|0.000000000"
Delta,35,0,000000000000000000000000000003e9,"0.001778656|0.000000000|0.000897732|0.000080000","38.549465235|1.924660677|0.000000000|-520.000000000"
Delta,35,1,000000000000000000000000000003ee,"-0.001321795|0.005685464|0.000732768|-0.000680000","-26.519073286|5.142464475|-164.963336767|-1280.000000000"
Delta,35,2,000000000000000000000000000003eb,"-0.001635771|0.001363918|0.000897732|-0.000680000","-33.108421610|2.696597931|0.000000000|-1280.000000000"
Delta,35,3,000000000000000000000000000003eb,"-0.001635771|0.001363918|0.000897732|-0.000680000","-33.108421610|2.696597931|0.000000000|-1280.000000000"
Delta,35,4,000000000000000000000000000003ef,"-0.000058187|-0.003400639|0.000897732|0.000600000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,36,0,000000000000000000000000000003e9,"0.003260870|0.000000000|0.000846433|0.000160000","18.014545652|-0.662523243|0.000000000|840.000000000"
Delta,36,1,000000000000000000000000000003eb,"-0.001428261|0.003308177|0.000846433|-0.000680000","-0.995945839|0.905694134|0.000000000|0.000000000"
Delta,36,2,000000000000000000000000000003eb,"-0.001428261|0.003308177|0.000846433|-0.000680000","-0.995945839|0.905694134|0.000000000|0.000000000"
Delta,36,3,000000000000000000000000000003fb,"-0.000134416|-0.002273634|0.000846433|0.000600000","4.249511741|-1.740323031|0.000000000|1280.000000000"
Delta,36,4,000000000000000000000000000003ef,"-0.000134416|-0.002273634|0.000846433|0.000600000","4.249511741|-1.740323031|0.000000000|1280.000000000"
Delta,37,0,000000000000000000000000000003e9,"0.004500000|0.000000000|0.000799409|0.000240000","6.689110915|0.860151487|0.000000000|-0.994475138"
Delta,37,1,000000000000000000000000000003ee,"-0.001689130|0.003704056|0.000799409|-0.000680000","-2.069611320|3.028477833|0.000000000|-6.077348066"
Delta,37,2,000000000000000000000000000003eb,"-0.001257692|0.001852363|0.000799409|-0.000680000","-1.459049504|1.944510928|0.000000000|-6.077348066"
Delta,37,3,000000000000000000000000000003eb,"-0.001257692|0.001852363|0.000799409|-0.000680000","-1.459049504|1.944510928|0.000000000|-6.077348066"
Delta,37,4,000000000000000000000000000003fb,"0.000153557|-0.003253341|0.000799409|0.000600000","0.538120140|-1.044329472|0.000000000|0.994475138"
Delta,38,0,000000000000000000000000000003e9,"0.005538462|0.000000000|0.000756197|0.000320000","15.459527071|-0.574382579|0.000000000|1000.000000000"
Delta,38,1,000000000000000000000000000003ee,"-0.001488462|0.002581850|0.000756197|-0.000680000","-0.863660730|0.424006257|0.000000000|0.000000000"
Delta,38,2,000000000000000000000000000003ee,"-0.001603846|0.002592459|0.000756197|-0.000680000","-1.131693371|0.428108948|0.000000000|0.000000000"
Delta,38,3,000000000000000000000000000003fb,"0.000111208|-0.002199307|0.000756197|0.000600000","2.852291734|-1.424844031|0.000000000|1280.000000000"
Delta,38,4,000000000000000000000000000003eb,"-0.001116667|0.001485363|0.000756197|-0.000680000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,39,0,000000000000000000000000000003e9,"0.005128205|0.000000000|0.000716397|0.000320000","11.595031641|-0.368158276|0.000000000|999.999999889"
Delta,39,1,000000000000000000000000000003ee,"-0.001321795|0.006127134|0.000716397|-0.000680000","-0.609954739|0.999776741|0.000000000|0.000000000"
Delta,39,2,000000000000000000000000000003ee,"-0.001424359|0.006240234|0.000716397|-0.000680000","-0.804031246|1.025027241|0.000000000|-0.000000000"
Delta,39,3,000000000000000000000000000003ee,"-0.001526923|0.006282687|0.000716397|-0.000680000","-0.998107754|1.034505327|0.000000000|-0.000000000"
Delta,39,4,000000000000000000000000000003eb,"-0.000999451|0.001649022|0.000716397|-0.000680000","0.000000000|0.000000000|0.000000000|-0.000000000"
Delta,40,0,000000000000000000000000000003e9,"0.005952381|0.000000000|0.000679659|0.000400000","27.245201002|21.332742705|0.000000000|-199.999999978"
Delta,40,1,000000000000000000000000000003ed,"-0.000901560|0.002095744|0.000679659|-0.000680000","-3.798979013|37.982581397|0.000000000|-1279.999999858"
Delta,40,2,000000000000000000000000000003fb,"0.000142308|-0.002810061|0.000679659|0.000600000","0.929105901|-0.992055404|0.000000000|0.000000000"
Delta,40,3,000000000000000000000000000003fb,"-0.000062821|-0.002802148|0.000679659|0.000600000","0.000000000|-0.929193660|0.000000000|0.000000000"
Delta,40,4,000000000000000000000000000003fb,"-0.000282601|-0.002685189|0.000679659|0.000600000","-0.995470609|0.000000000|0.000000000|0.000000000"
Delta,41,0,000000000000000000000000000003f2,"0.006650246|0.000000000|0.000645676|0.000480000","9.771920498|0.000000000|0.000000000|0.000000000"
Delta,41,1,000000000000000000000000000003e9,"0.006650246|0.000000000|0.000645676|0.000480000","9.771920498|0.000000000|0.000000000|0.000000000"
Delta,41,2,000000000000000000000000000003eb,"-0.000819458|0.001782402|0.000645676|-0.000680000","-0.998558112|0.958775354|0.000000000|-9.586776860"
Delta,41,3,000000000000000000000000000003fb,"0.000103846|-0.001858041|0.000645676|0.000600000","0.332743429|-0.999462088|0.000000000|0.991735537"
Delta,41,4,000000000000000000000000000003fb,"-0.000126923|-0.001948610|0.000645676|0.000600000","0.000000000|-1.048180364|0.000000000|0.991735537"
